Latitude,Longitude,Name,
-99.32755,43.81781,American Creek Campground,(605) 234-5151
-74.60577,41.4429,American Family Campground Inc,(845) 754-8388
-122.929045,46.948878,American Heritage Campground,(360) 943-8778
-76.766104,37.375919,American Heritage RV Park,(757) 566-2133
-93.301372,47.136961,American Legion Campground,(218) 256-0822
-95.857612,46.804294,American Legion Campground,(218) 847-3759
-96.96076,40.473381,American Legion Park,(402) 821-3016
-90.648106,42.511494,American Marine - Dubuque Yacht Basin,(563) 588-9564
-103.569294,43.769353,American Presidents Resort,(605) 673-3373
-120.8848083,38.79844444,American River Resort,(530) 622-6700
-87.708498,30.488557,American RV Park,(251) 989-6522
-106.796447,35.060769,American RV Park,(505) 831-3545
-97.32669,34.9133,American RV Park,(405) 449-3365
-106.582071,31.981498,American RV Park,(915) 298-5400
-96.515651,32.063156,American Rv Park,(903) 872-0233
-100.70946,43.88571,American RV Park Motel,(605) 669-2462
-122.775887,42.245748,American RV Resorts,(541) 535-6632
-124.10606,46.89939,American Sunset RV Resort,(360) 268-0207
-114.217241,33.671815,Ameri-Can Trails RV Park,(928) 927-5733
-82.02296,41.23336,American Wilderness Campground,(440) 926-3700
-89.78282,43.61818,American World - Mt. Olympus Hotel RV Resort,(608) 253-4451
-98.373727,26.217331,Americana RV Park,(956) 581-1705
-93.257718,36.682998,America's Best Campground,(417) 336-4399
-115.746557,40.848955,Americas Best Value Gold Country Inn and Casino,(800) 621-1332
-103.145292,44.103245,Americas Mailbox Campground and Guest Rooms,(605) 718-1234
-90.8969,32.31625,Ameristar RV Park,(601) 631-0402
-71.62304,43.68811,Ames Brook Campground,(603) 968-7998
-63.8796,45.9607,Amherst Shore Provincial Camp Ground (No Services),(888) 544-3434
-84.245203,34.568281,Amicalola Falls State Park,(706) 265-4703
-107.3772,39.56108,Ami's Acres Camping,(970) 945-5340
-81.69099,40.62381,Amish Country Campsites,(330) 359-5226
-84.919384,40.614767,Amishville Usa Campground,(260) 589-3536
-100.944796,29.454954,Amistad Outdoors RV Park and Boat Sorage,(830) 703-6711
-85.221151,32.978139,Amity Campground,(800) 533-3478
-71.54421,44.26838,Ammonoosuc Campground,(603) 846-5527
-92.062782,46.484579,Amnicon Acres Campground,(715) 399-8443
-91.887469,46.608395,Amnicon Falls SP Campground,(715) 398-3000
-107.661366,38.023215,Amphitheater Campground,(877) 444-6777
-120.753363,43.005624,Ana Reservoir RV Park,(541) 943-3240
-117.91516,33.81999,Anaheim Harbor RV Park,(714) 535-6495
-117.908577,33.812493,Anaheim Resort RV Park,(714) 774-3860
-117.912987,33.81827,Anaheim RV Village Near disneyland,(866) 991-0103
-94.674558,29.756917,Anahuac RV Park,(409) 267-6603
-81.280367,29.877222,Anastasia State park,(800) 326-3521
-78.449032,44.488892,Anchor Bay Camp,(705) 657-8439
-123.5797861,38.80460278,Anchor Bay Campground,(707) 884-4222
-83.51981,35.973332,Anchor Down RV Resort,(877) 784-4446
-97.323919,27.686205,Anchor Harbor,(361) 991-3292
-91.386791,46.774962,Anchor Inn Campground Cabins,(715) 774-3658
-95.273683,28.96267,Anchor Motel,(979) 239-3543
-149.868859,61.222251,Anchorage Ship Creek Landings RV Park,(907) 277-0877
-87.685698,30.362886,Anchors Aweigh RV Resort,(251) 971-6644
-108.40676,37.34028,Ancient Cedars Mesa Verde RV Resort,(970) 565-3517
-97.06333,28.0126,Ancient Oaks Rv Park,(361) 729-5051
-123.96692,40.41693,Ancient Redwoods RV Park,(707) 722-4396
-108.320509,35.044074,Ancient Way Cafe  Outpost,(505) 783-4612
-90.769915,41.438309,Andalusia Slough Campground,(563) 263-7913
-77.216029,43.89162,andbanks Provincial Park outlet river A&B Campground (1-270),(613) 393-3319
-124.05269,46.40219,Andersen's on The Ocean,(800) 645-6795
-114.28969,42.5773,Anderson Camp RV Park,(208) 825-9800
-123.193905,45.856285,Anderson City Park,(503) 429-2531
-84.030048,36.287586,Anderson County Park,(865) 494-9352
-111.786425,41.24971,Anderson Cove Campground,(801) 625-5306
-121.43203,49.834786,Anderson Creek Campground,(604) 867-9089
-90.20398,40.19423,Anderson Lake State Conservation Area South Campground,(309) 759-4484
-149.202095,64.343621,Anderson River Park (City),(907) 582-2500
-86.60108,36.10841,Anderson Road Campground (Corps of Engineers,(615) 361-1980
-94.608256,47.208724,Anderson's Cove Resort & Seasonal RV Park,(800) 367-0106
-84.14249,32.195227,Andersonville RV Park,(229) 924-2558
-80.807023,34.841264,Andrew Jackson State Park,(803) 285-3344
-112.331824,53.87988,Andrew R.V. Park,(780) 365-3687
-93.30818,36.58358,Andrews Landing,(417) 334-5071
-97.17186,26.14089,Andy Bowie County Park Campground,(956) 761-2639
-91.16379,43.194438,Andy Mountain Campground,(563) 586-2123
-99.721131,29.499951,Andy's on River Road,(830) 232-5444
-85.03998,42.007858,Angel Cove Park,(517) 278-8541
-115.052079,41.027961,Angel Creek Campground,(775) 752-3357
-115.082319,41.026453,Angel Creek Campground 2,(775) 752-3357
-105.31013,36.42514,Angel Fire RV Resort RV Park,(855) 421-0308
-114.9741,41.10281,Angel Lake RV,(775) 752-2745
-105.27509,36.540632,Angel Nest Retreat at the Lake,(575) 377-0533
-106.220454,38.584445,Angel of Shavano Campground,(719) 539-3591
-122.18302,48.212487,Angel of the Winds Casino,(360) 474-9740
-108.019805,36.706224,Angel Peak RV Park,(505) 632-6780
-118.502603,34.640453,Angeles NF Cottonwood Campground,(661) 296-9710
-120.524386,38.04476,Angels Camp RV Camping Resort,(209) 736-0404
-95.527752,33.799655,Angels Camp RV Park,(903) 732-3018
-97.402064,28.668329,Angels In Goliad RV Park,(361) 254-1191
-80.09144,33.38122,Angels Landing Campground Marina,(843) 351-4274
-116.305775,45.756571,Angels Nook RV Park And Lodging,(208) 839-2880
-71.14908,42.89929,Angle Pond Grove,(603) 887-4434
-124.308051,48.263931,Anglers Hideaway RV Park,(360) 963-2750
-97.743969,26.052286,Angler's Nest RV Park,(956) 456-6932
-79.965667,41.446119,Angler's Rest Campground,(814) 425-2211
-114.16702,46.19977,Angler's Roost On the Bitterroot River,(406) 363-1268
-97.058673,28.033026,Angler's RV Retreat,(361) 790-5987
-103.412258,43.321421,Angostura Recreation Area,(605) 745-6996
-103.426431,43.340225,Angostura Reservoir SRA,(605) 745-6996
-94.47905,49.75367,Anicinabe RV Park & Campground,(807) 467-2700
-122.855556,49.321501,Anmore Camp and RV Park,(604) 469-2311
-65.291845,44.838424,Annapolis River CampGround,(902) 665-2801
-119.3779361,38.14784444,Annett's Mono Village,(760) 932-7071
-88.87929,44.840264,Annie's Campground,(715) 787-3632
-105.349154,40.689686,Ansel Watrous Campground,(970) 295-6700
-116.188948,44.336532,Antelope Campground Boise National Forest,(877)444-6777
-112.241939,41.041552,Antelope Island State Park Bridger Bay Campground,(801) 773-2941
-108.413077,50.275441,Antelope Lake Regional Park Campground,(306) 672-3933
-105.449824,44.289488,Antelope Rv and Mobile home park,(307) 682-8000
-118.17671,34.72587,Antelope Valley Fairgrounds,(661) 948-6060
-112.594241,39.351487,Antelope Valley RV Park,(800) 430-0022
-122.0965,37.73483,Anthony Chabot Family Campground,(510) 544-3196
-122.105128,37.759197,Anthony Chabot Regional Park Campground,(510) 544-3196
-98.048579,37.173918,Anthony City Park,(620) 842-5434
-113.960826,52.033428,Anthony Henday Campground,(403) 318-3508
-124.053671,46.360732,Anthony's Home Court,(360) 642-2802
-81.052206,27.005523,Anticipation Southern Sun RV Park,(863) 763-7164
-89.14587,45.143263,Antigo Lake RV Park,(715) 623-3633 #154
-112.00015,38.115761,Antimony Mercantile RV Park,(435) 624-3253
-92.455476,42.608125,Antique Acres Campground,(319) 987-2380
-94.94245,32.52384,Antique Capital RV Park,(903) 845-7378
-92.787522,32.54534,Antique Village RV Park,(318) 247-1744
-91.866266,37.945301,Antiques and More on Rt 66 RV Park,(573) 762-0116
-78.27338,46.25519,Antler's Kingfisher Lodge & Campgrounds,(705) 747-0851
-106.9761,37.81396,Antlers Rio Grande Lodge  RV Park,(719) 658-2423
-95.634368,34.23286,Antlers RV Park,(580) 298-9008
-122.375715,40.893204,Antlers RV Park Campground,(800) 642-6849
-76.72888,37.30788,Anvil Campground,(757) 565-2300
-89.060205,45.936492,Anvil Lake Campground,(715) 479-2827
-116.62977,33.51855,Anza RV Resort 116 sites full hookups,(951) 763-4819
-116.37505,33.138521,Anza-Borrego Desert State Park Tamarisk Grove Campground,(760) 767 5311
-86.900361,40.374231,Aok Campground,(765) 474-5030
-94.816267,39.864982,AOK Campground and RV Park LLC,(816) 324-4263
-94.008541,29.900184,AOK RV Park,(409) 988-9274
-110.153896,38.988208,A-Ok RV park,(435) 564-8372
-93.2853,36.6527,A-ok RV Park Motel,(417) 334-8868
-95.33679,32.20333,Aok South RV Park,(903) 894-8282
-85.379407,31.152583,A-Okay Mobile Home and RV Park,(334) 718-7576
-70.709824,43.438851,Apache Campground,(207) 324-5652
-78.787894,33.769183,Apache Family Campground,(843) 497-6486
-110.365488,31.560299,Apache Flats RV Resort (military),(520) 533-1335
-110.668151,33.355746,Apache Gold Casino Resort,(928) 475-7600
-107.681429,33.338694,Apache Kid RV Park,(575) 743-2736
-111.255455,33.57629853,Apache Lake Resort,(928) 467-2511
-110.227103,31.905419,Apache Mobile Park,(520) 720-4634
-111.564056,33.415431,Apache Mountain Shadows Trailer Ranch,(480) 983-1738
-111.90714,33.414937,Apache Palms RV Park,(480) 966-7399
-97.140372,30.688224,Apache Pass Event Center,(512) 446-3211
-108.665845,33.807038,Apache RV Park,(575) 533-6166
-110.851268,33.487732,Apache Trail Mobile Home Park,(928) 425-7979
-109.419832,33.870269,Apache Trout Campground Apache-sitgreaves Nat Forest,(928) 333-4372
-111.710007,33.465652,Apache Wells RV Resort,(888) 940-8989
-113.976829,48.528204,Apgar Campground - Glacier National Park,(406) 888-7800
-93.376045,30.1813,A-Plus Motel and RV Park,(337) 526-4510
-110.920462,32.153575,Apollo RV Park,(520) 889-9422
-90.83629,46.80501,Apostle Islands Area Campground,(715) 779-5524
-96.291338,36.187366,Appalachia Bay Recreation Area,(918) 865-2621
-83.730413,34.829618,Appalachian Campground,(706) 896-7243
-84.20737,42.19688,Apple Creek Campground  RV Park,(517) 522-3467
-88.190307,44.357095,Apple Creek Family Campground  Lodge,(920) 532-4386
-119.22714,50.743527,Apple Grove Motel Campground & RV Park,(250) 832-6955
-71.672167,44.289483,Apple Hill Campground,(603) 869-2238
-124.220788,42.018159,Apple Hill RV Park,(541) 469-9977
-124.018143,42.018143,Apple Hill RV Park and Park Model sales,(541) 469-9977
-73.26676,44.63577,Apple Island Resort,(802) 372-9600
-119.426867,49.823191,Apple Orchard RV Park,(250) 764-3442
-92.672521,45.131398,Apple River Family Campground,(715) 247-3600
-92.654442,45.11072,Apple River Hideaway,(715) 247-3230
-105.569396,33.347783,Apple Tree RV Park,(575) 378-4995
-105.565811,33.348524,Apple Tree RV Park,(575) 378-4995
-70.886213,43.522249,Apple Valley Campground,(207) 636-2285
-82.177716,35.455763,Apple Valley Farm,(828) 691-2494
-119.433935,49.926414,Apple Valley Orchard and RV Park,(250) 763-9840
-82.4201,35.36086,Apple Valley Travel Park,(828) 685-8000
-94.824103,35.361724,Applegate Cove Coe Robert S. Kerr,(918) 775-4475
-96.020889,45.204356,Appleton Lions Park Campground,(320) 289-1363
-117.4935,34.259412,Applewhite Campground 44 sites no hookups,(909) 382-2850
-97.888782,38.057949,Applewood Meadows Mobile Home RV Park,(620) 860-4655
-82.63935,34.89502,April Valley RV Park,(864) 855-1200
-81.45243,26.76183,Aqua Isles-La Belle LLC,(863) 675-2331
-76.975541,38.365376,Aqua Land Campgrounds and Marina,(301) 259-2575
-73.34343,42.754955,Aqua Vista Valley Campgrounds,(518) 658-3659
-87.12885,45.15622,Aqualand Camp Resort,(920) 854-4573
-77.399747,38.470482,Aquia Pines Campground,(540) 659-3447
-117.64985,35.004857,Arabian RV Oasis,(760) 762-5008
-105.760891,40.124973,Arapaho National Forest Arapaho Bay Campground,(970) 887-4100
-105.494061,39.841567,Arapaho National Forest Cold Springs Campground,(303) 567-3000
-105.551628,39.814865,Arapaho National Forest Columbine Campground,(303) 567-3000
-106.079222,40.255056,Arapaho National Forest Denver Creek Campground,(970) 887-4100
-105.844209,40.205766,Arapaho National Forest Green Ridge Campground,(970) 887-4100
-105.87723,40.146314,Arapaho NF  Sunset Point Campground,(970) 887-4100
-105.8585,39.92851,Arapaho NF St Louis Creek Campground,(970) 887-4100
-105.502727,40.130607,Arapaho Roosevelt National Forest Peaceful Valley Campground,(877) 444-6777
-105.5207,40.12883,Arapaho-Roosevelt National Forest camp Dick,(303) 541-2500
-105.56531,40.7966,Arapaho-Roosevelt National Forest Dowdy Lake Campground,(970) 295-6700
-105.499278,39.931361,Arapaho-Roosevelt National Forest Kelly-Dahl Campground,(303) 541-2500
-105.7679,40.51543,Arapaho-Roosevelt National Forest Long Draw Campground,(970) 295-6700
-105.92307,40.20985,Arapaho-Roosevelt National Forest Olive Ridge Campground,(303) 541-2500
-105.56692,40.07942,Arapaho-Roosevelt National Forest Pawnee Campground,(303) 541-2500
-105.89113,40.18144,Arapaho-Roosevelt National Forest Stillwater Campground,(970) 887-4100
-105.856806,40.671139,Arapaho-Roosevelt National Forest Tunnel Campground,(970) 295-6700
-105.568439,40.78879,Arapaho-Roosevelt National Forest West Lake Campground,(970) 498-2770
-105.952656,40.142203,Arapaho-Roosevelt National Forest Willow Creek Campground,(970) 887-4100
-116.397963,36.643057,Arargosa Valley RV Park,(775) 372-1178
-118.189783,33.844124,Arbor Mobile Village,(562) 422-3666
-106.681519,35.122519,Arbor RV Park,(505) 345-1359
-82.56658,27.44049,Arbor Terrace RV Resort,(866) 786-0113
-89.656786,45.913532,Arbor Vitae Campground,(715) 356-5146
-97.081338,34.303023,Arbuckle Acres RV Park,(580) 490-1111
-97.13185,34.45003,Arbuckle Adventures RV Park,(580) 277-5626
-97.003086,34.49495,Arbuckle RV Resort,(580) 622-6338
-97.37905,35.65257,Arcadia Lake City Park,(405) 216-7470
-68.304287,44.240476,Arcadia National Park Seawall Campground,(207) 244-3600
-68.203466,44.309431,Arcadia Notional Park Blackwoods Campground,(207) 288-3274
-81.89175,27.22815,Arcadia Peace River Campground,(800) 559-4011
-109.68848,38.67608,Arch View RV Resort campCampground,(435) 259-7854
-109.591251,38.780467,Arches NP  Devil's Campground,(877) 444-6777
-114.089702,50.50403,Archie & Janet Hogg Park,(403) 558-2092
-94.344833,38.477661,Archie RV Park,(816) 225-9035
-107.615828,36.814286,Archuleta RV Park,(505) 632-7783
-107.710496,36.791697,Archuleta RV Park,(505) 632-7783
-88.70537,32.03009,Archusa Creek Water Park Campground,(601) 776-6956
-84.80253,39.834024,Archway Campground,(937) 437-0776
-88.299778,39.68146,Arcola Camper Stop,(217) 268-4616
-97.173362,34.17256,Ardmore RV Park,(580) 226-0006
-76.922294,44.92666,Ardoch Falls Wilderness Tent & Trailer Park,(905) 476-0280
-120.25498,37.12385,Arena RV Park,(559) 665-1752
-101.514024,32.265447,Arena RV Park,(432) 270-2364
-53.983,47.2735,Argentia Sunset Park,(709) 227-6363/(709) 227-5502
-97.76526,37.24845,Argonia River Park,(620) 435-6553
-99.241132,49.387658,Argyle Centennial Park Campground,(204) 535-2176
-90.799189,40.454121,Argyle Lake State Park Campground,(309) 776-3422
-82.663221,28.427865,Aripeka West RV Park,(727) 868-9324
-111.6265,33.415026,Arizona Acres Mobile Home Park and RV Resort,(480) 986-0220
-124.393706,42.613546,Arizona Beach State Recreation Site,(800) 551-6949
-115.077237,36.124708,Arizona Charles RV Park,(702) 951-5800
-111.615259,33.413895,Arizona Cowboy RV Park,(480) 986-3333
-110.2874,34.35802,Arizona High Country Campground,(928) 739-4383
-114.486205,35.722078,Arizona Last Stop,(928) 767-4911
-110.341798,31.9601,Arizona Legends RV Resort,(520) 586-1504
-111.61517,33.4116,Arizona Maverik Family Park,(480) 354-3700
-114.538598,32.670248,Arizona Sands RV Park,(928) 726-0160
-114.20395,33.67325,Arizona Sun RV Park,(928) 927-5057
-113.604063,33.78755,Arizona Sunset RV Park,(928) 859-3995
-114.514541,32.670007,Arizona West RV Park,(928) 726-1481
-111.394549,33.299097,Arizonian Travel Trailer Resort,(480) 474-2978
-93.05732,34.19609,Arkadelphia Campground RV Park,(870) 246-4922
-88.736114,32.548822,Arkadelphia RV,(601) 771-0077
-78.78182,44.57573,Arkadia Trailer Park & Cottages,(705) 887-6081
-92.11404,35.86959,Arkansas Fiddlers Valley RV Resort,(870) 269-5700
-105.493274,38.453165,Arkansas Headwaters SRA - Five Points,(719) 539-7289
-106.17341,38.89972,Arkansas River Rim Campground  RV Park,(719) 395-8883
-93.193965,34.272865,Arlie Moore Landing Use Area (COE),(870) 246-5501
-97.17577,32.66898,Arlington Forest Acres RV MH,(817) 478-5805
-106.209409,41.600277,Arlington Outpost,(307) 378-2350
-75.20945,44.883798,Arlor Haven Campground,(613) 543-4244
-110.585138,52.753724,Arm Lake Recreation Area Campground,(780) 842-4727
-60.289109,46.250125,Arm of Gold Campground,(866) 736-6516
-98.747562,30.177989,Armadillo Farm Campground,(830) 997-5371
-99.28047,30.10636,Armadillo Junction RV Park,(830) 367-3200
-97.92653,30.411676,Armadillo RV Park,(512) 266-9012
-56.0989,50.8179,Armistice Park,(709) 457-2413/(709) 457-7302
-123.052714,44.108315,Armitage Park Camp Ground,(541) 357-5481
-112.890109,44.994042,Armstead Campground (FREE),(406) 683-4199
-119.201546,50.446462,Armstrong Kin RV Park,(250) 546-4041
-67.95119,46.72285,Arndt's Arrostook River Lodge,(207) 764-8677
-100.194026,41.412665,Arnold State Recreation Area,(308) 749-2235
-93.40266,48.5833,Arnold's Campground RV Park,(218) 285-9100
-95.128225,43.378025,Arnolds Park City Park,(712) 332-2341
-68.003895,46.610086,Aroostook State Park,(207) 768-8341
-119.28403,49.010101,Arosa Ranch Resort,(250) 495-5043
-82.839187,36.33057,Around Pond RV Park,(423) 234-0229
-90.486671,44.240011,Arpin Cranberry Campground & Cabin,(608) 378-4333
-81.263778,44.496559,Arran Lake Park,(519) 934-1224
-107.315398,32.877035,Arrey RV Park,(575) 267-1049
-102.24645,43.99165,Arrow Camp,(605) 279-2112
-83.309328,35.762666,Arrow Creek Campground,(865) 430-7433
-79.86544,33.402311,Arrow Head Motel and Campground,(843) 567-3991
-100.706508,50.683072,Arrow Lake Campground,(204) 859-2710/(204) 859-3077
-82.213423,40.593739,Arrow Point Campgrounds Inc,(419) 994-5374
-95.759945,38.490522,Arrow Rock Campground COE,(785) 549-3318
-92.946389,39.063361,Arrow Rock State Historic Site,(660) 837-3330
-88.918075,40.101793,Arrowhead Acres Campground,(217) 935-8442
-74.467602,39.624429,Arrowhead Camp and RV Park,(609) 296-8599
-91.35933,37.150561,Arrowhead Campground,(573) 226-5250
-80.070315,35.438388,Arrowhead Campground,(910) 576-6391
-100.355532,37.150617,Arrowhead Campground,(308) 645-2246
-88.355512,37.150713,Arrowhead Campgrounds,(217) 756-8884
-78.4818,42.45808,Arrowhead Camping Area,(716) 492-3715
-85.193973,30.75493,Arrowhead Campsites,(850) 482-5583
-82.186935,29.204771,Arrowhead Campsites,(352) 622-5627
-88.909989,37.826871,Arrowhead Lake Campground City Park,(618) 983-3535
-79.594234,37.027087,Arrowhead LLC,(540) 420-7625
-74.012761,42.852218,Arrowhead Marina RV Park,(518) 382-8966
-85.566903,32.557315,Arrowhead Park,(334) 703-6063
